City,State,Avg_Temp,Humidity,Rainfall,Wind_Speed,Pressure,Visibility,AQI
Bengaluru,Karnataka,31.0,38.5,64.0,3.3,1009.3,87.9,23
Chennai,Tamil Nadu,27.4,74.0,1.3,7.0,1015.9,85.6,121
Bengaluru,Karnataka,15.2,73.7,12.1,21.2,1004.2,68.0,110
Patna,Bihar,19.1,88.8,32.5,10.9,991.3,49.5,141
Delhi,Delhi,33.9,48.3,37.3,22.8,997.6,44.4,67
Hyderabad,Telangana,43.2,43.9,24.2,23.9,990.6,5.5,161
Bhopal,Madhya Pradesh,23.8,50.1,18.5,19.3,1002.6,79.8,70
Lucknow,Uttar Pradesh,22.6,42.7,51.0,21.2,1024.8,96.8,20
Patna,Bihar,40.8,73.3,16.3,18.8,1003.3,30.7,161
Bengaluru,Karnataka,24.3,30.9,67.5,19.9,1023.0,70.3,20
Hyderabad,Telangana,27.0,50.0,58.4,23.5,999.0,26.8,64
Lucknow,Uttar Pradesh,39.7,61.4,43.0,5.5,1016.7,29.6,133
Hyderabad,Telangana,32.4,39.5,57.5,6.6,990.7,61.9,68
Jaipur,Rajasthan,22.8,68.8,41.3,13.4,1008.5,90.1,37
Lucknow,Uttar Pradesh,23.3,59.6,0.4,21.6,1001.3,74.3,96
Hyderabad,Telangana,44.2,39.7,44.9,2.7,1002.7,63.5,79
Hyderabad,Telangana,34.2,91.8,44.5,6.2,992.2,15.4,177
Kolkata,West Bengal,37.3,37.7,77.1,18.5,1005.7,74.0,20
Delhi,Delhi,40.1,53.6,8.4,20.6,1014.9,91.5,66
Delhi,Delhi,31.0,88.2,15.2,5.4,1014.4,84.7,120
Bhopal,Madhya Pradesh,33.8,41.5,33.1,3.8,1024.0,79.9,86
Delhi,Delhi,29.2,89.1,43.7,15.1,990.2,63.9,98
Delhi,Delhi,37.7,36.9,2.6,7.8,996.2,13.4,206
Hyderabad,Telangana,26.8,74.3,68.1,4.4,997.1,54.1,66
Delhi,Delhi,36.0,91.2,27.0,19.1,1015.0,22.1,172
Jaipur,Rajasthan,31.1,35.3,9.3,10.7,991.1,68.3,104
Mumbai,Maharashtra,27.0,55.3,43.3,14.5,1021.4,19.7,130
Bhopal,Madhya Pradesh,17.7,48.7,76.1,3.6,1022.7,6.8,91
Hyderabad,Telangana,31.6,65.5,79.3,22.3,996.5,42.3,46
Bengaluru,Karnataka,22.2,42.2,77.5,8.8,1008.9,71.8,20
Hyderabad,Telangana,22.7,48.7,59.3,6.5,994.0,6.1,130
Hyderabad,Telangana,28.2,75.3,42.7,4.1,1004.8,99.6,60
Hyderabad,Telangana,40.5,91.9,75.0,18.4,999.3,26.9,89
Delhi,Delhi,27.7,82.5,55.6,14.3,999.5,49.5,88
Kolkata,West Bengal,15.6,54.6,10.1,9.6,1018.5,58.7,113
Delhi,Delhi,18.6,54.5,51.1,4.9,1001.8,8.8,127
Kolkata,West Bengal,28.4,44.4,48.7,12.9,994.0,26.8,101
Hyderabad,Telangana,30.4,81.9,58.9,14.7,1018.6,80.9,58
Bengaluru,Karnataka,27.8,74.6,75.6,6.0,1023.9,96.1,21
Patna,Bihar,29.2,36.4,44.3,24.3,1014.1,38.0,76
Bhopal,Madhya Pradesh,34.3,30.3,79.7,13.0,997.5,89.1,20
Hyderabad,Telangana,32.3,87.4,17.7,24.9,1003.5,64.0,122
Patna,Bihar,38.2,81.2,30.9,14.4,1005.0,66.6,121
Bhopal,Madhya Pradesh,25.1,93.9,71.5,6.2,1007.1,27.0,111
Chennai,Tamil Nadu,25.3,74.3,21.3,24.1,992.2,47.4,124
Lucknow,Uttar Pradesh,18.2,45.1,73.9,12.1,1003.3,54.0,25
Lucknow,Uttar Pradesh,20.1,71.6,37.5,8.9,1013.8,35.7,136
Chennai,Tamil Nadu,23.0,70.9,24.6,22.8,1019.8,18.9,145
Bengaluru,Karnataka,26.3,64.9,40.8,20.4,1024.8,10.6,123
Delhi,Delhi,32.4,75.6,26.1,14.2,1013.1,47.3,125
Mumbai,Maharashtra,27.2,75.5,45.0,22.3,992.1,32.4,96
Kolkata,West Bengal,25.3,48.3,14.2,12.8,998.1,69.3,98
Patna,Bihar,27.8,60.8,63.8,2.8,1009.1,58.8,58
Hyderabad,Telangana,40.1,71.1,78.1,18.8,992.3,15.3,90
Lucknow,Uttar Pradesh,33.6,65.1,52.0,13.9,1017.1,74.8,61
Mumbai,Maharashtra,17.5,74.7,30.6,24.1,1023.8,60.1,96
Mumbai,Maharashtra,28.0,45.0,53.5,12.8,998.0,21.7,110
Patna,Bihar,33.9,91.5,27.5,9.4,996.4,23.7,191
Delhi,Delhi,31.8,69.0,19.7,12.1,1012.8,94.9,79
Kolkata,West Bengal,41.8,44.3,19.0,5.1,1012.0,25.4,176
Patna,Bihar,19.6,85.1,32.6,4.3,1006.9,47.8,134
Bhopal,Madhya Pradesh,35.8,86.0,5.4,22.0,999.9,86.1,126
Chennai,Tamil Nadu,20.5,40.2,66.7,10.6,1001.1,20.8,62
Bengaluru,Karnataka,38.2,32.5,72.6,7.9,991.4,96.9,20
Bengaluru,Karnataka,36.6,75.5,24.6,3.6,1000.5,48.0,167
Bengaluru,Karnataka,17.0,51.9,63.7,13.6,1007.6,76.8,20
Hyderabad,Telangana,21.3,73.8,33.8,11.6,1011.9,29.6,133
Jaipur,Rajasthan,41.5,37.9,71.4,19.0,1006.0,97.9,20
Kolkata,West Bengal,32.1,53.1,75.3,17.6,1010.2,73.8,20
Kolkata,West Bengal,22.4,33.8,37.8,18.1,1017.9,35.5,69
Bengaluru,Karnataka,36.9,45.6,43.6,21.6,1015.5,21.1,109
Delhi,Delhi,21.1,53.3,54.6,19.4,1023.3,30.8,89
Lucknow,Uttar Pradesh,16.8,53.3,43.0,16.8,1018.3,90.8,20
Mumbai,Maharashtra,38.9,87.1,61.7,14.5,1010.7,42.2,105
Delhi,Delhi,16.1,48.5,57.9,22.6,1004.5,21.6,73
Hyderabad,Telangana,35.0,44.7,10.8,17.2,1022.9,14.4,162
Hyderabad,Telangana,34.5,75.5,7.9,10.9,1019.9,82.8,130
Bengaluru,Karnataka,34.6,48.0,76.3,21.6,1008.1,10.7,57
Chennai,Tamil Nadu,18.8,36.3,14.0,10.3,1008.5,74.9,88
Lucknow,Uttar Pradesh,30.6,94.2,62.9,8.5,990.5,97.8,38
Jaipur,Rajasthan,36.6,84.4,8.2,16.8,1014.1,96.8,89
Hyderabad,Telangana,33.4,33.1,3.8,4.3,1003.4,19.7,185
Lucknow,Uttar Pradesh,39.4,46.8,54.5,16.9,1013.6,60.3,51
Kolkata,West Bengal,24.1,45.2,13.0,14.3,1001.9,81.5,93
Mumbai,Maharashtra,42.7,90.9,41.6,6.9,1013.5,75.2,121
Bhopal,Madhya Pradesh,25.9,87.0,41.8,22.0,1011.2,27.1,129
Mumbai,Maharashtra,34.4,91.1,18.4,23.2,990.7,16.1,188
Lucknow,Uttar Pradesh,32.1,36.1,9.9,15.2,1002.6,88.6,61
Lucknow,Uttar Pradesh,16.7,32.0,38.5,13.0,991.5,74.5,35
Delhi,Delhi,44.7,49.4,35.8,15.8,1016.6,95.2,55
Kolkata,West Bengal,28.0,31.5,32.1,4.4,1007.5,46.0,98
Mumbai,Maharashtra,16.1,67.7,71.6,10.0,1000.4,47.7,60
Kolkata,West Bengal,19.7,55.8,65.2,18.2,999.3,78.0,20
Jaipur,Rajasthan,26.5,53.3,78.8,2.6,1008.1,28.3,64
Patna,Bihar,37.7,94.0,47.1,3.8,1022.7,58.5,140
Patna,Bihar,33.1,82.8,6.6,25.0,1015.5,16.6,193
Delhi,Delhi,21.0,35.2,77.0,6.4,1003.1,55.8,20
Chennai,Tamil Nadu,41.1,87.3,47.6,8.7,990.3,93.9,77
Chennai,Tamil Nadu,17.1,79.3,35.0,21.5,996.8,55.1,98
Hyderabad,Telangana,31.0,66.5,43.5,22.8,1011.7,69.3,67
Kolkata,West Bengal,41.5,86.1,6.6,17.7,1021.3,64.2,146
Chennai,Tamil Nadu,43.2,42.2,32.0,4.7,997.6,21.2,159
Bhopal,Madhya Pradesh,39.2,61.0,78.3,14.2,1023.6,31.8,54
Mumbai,Maharashtra,31.0,84.6,14.9,23.7,1007.0,57.9,109
Mumbai,Maharashtra,21.0,85.1,57.4,7.9,990.2,20.3,118
Hyderabad,Telangana,31.8,65.3,13.1,15.9,1017.7,60.8,115
Mumbai,Maharashtra,26.3,67.2,65.2,3.8,1011.6,18.2,126
Chennai,Tamil Nadu,38.2,68.0,38.8,7.7,1019.5,52.1,124
Chennai,Tamil Nadu,32.2,46.5,20.0,2.5,1016.6,27.6,171
Lucknow,Uttar Pradesh,26.9,73.6,11.0,5.0,1015.1,92.2,124
Hyderabad,Telangana,26.5,75.2,73.3,14.9,1015.7,45.6,47
Lucknow,Uttar Pradesh,34.1,67.0,34.8,20.5,1003.9,73.0,57
Jaipur,Rajasthan,29.2,53.1,39.7,20.1,1010.4,10.7,115
Delhi,Delhi,42.3,74.1,10.9,24.2,1023.2,9.2,186
Mumbai,Maharashtra,26.8,64.3,76.5,24.5,998.6,78.3,20
Delhi,Delhi,25.0,63.8,2.1,3.4,1018.0,78.7,131
Patna,Bihar,29.0,62.9,42.7,7.9,1001.8,56.1,108
Bhopal,Madhya Pradesh,37.5,73.5,57.5,18.5,1002.5,8.4,136
Lucknow,Uttar Pradesh,36.0,88.3,48.2,21.2,1020.8,87.7,63
Hyderabad,Telangana,24.8,60.4,30.2,5.3,1019.6,74.8,87
Bhopal,Madhya Pradesh,26.0,58.8,74.5,5.5,1007.4,12.1,110
Patna,Bihar,39.5,48.4,6.4,13.9,996.6,70.7,110
Mumbai,Maharashtra,23.5,87.1,70.0,3.4,994.5,95.2,39
Kolkata,West Bengal,44.3,44.9,52.5,17.0,1016.3,22.1,92
Jaipur,Rajasthan,37.9,66.4,43.2,20.7,997.7,32.3,100
Chennai,Tamil Nadu,30.1,62.7,26.7,15.2,992.2,73.4,100
Jaipur,Rajasthan,27.1,39.6,58.9,10.0,1011.8,96.1,20
Delhi,Delhi,35.7,64.6,40.0,17.2,1022.5,29.9,124
Lucknow,Uttar Pradesh,31.3,75.6,77.9,12.9,1019.0,9.4,99
Hyderabad,Telangana,16.7,34.6,21.3,8.3,990.6,59.2,86
Bengaluru,Karnataka,36.6,89.9,25.3,13.6,1006.6,98.0,78
Hyderabad,Telangana,19.9,33.5,66.9,11.2,1024.0,22.4,72
Mumbai,Maharashtra,24.8,33.7,33.7,16.2,1013.0,39.2,75
Patna,Bihar,33.9,74.7,58.0,19.7,1014.6,71.1,38
Hyderabad,Telangana,28.1,91.6,25.5,4.9,1014.3,33.6,177
Bhopal,Madhya Pradesh,17.3,36.3,42.5,13.3,1022.0,69.6,35
Delhi,Delhi,32.4,71.5,54.0,6.6,997.1,75.9,79
Jaipur,Rajasthan,39.5,88.8,65.7,2.1,1023.0,74.4,64
Bhopal,Madhya Pradesh,33.0,59.2,58.1,4.0,1012.4,30.9,114
Mumbai,Maharashtra,44.5,57.3,38.4,8.5,1000.0,35.5,142
Bhopal,Madhya Pradesh,27.6,58.3,28.3,13.6,1023.9,47.3,103
Hyderabad,Telangana,19.8,79.0,1.0,3.1,997.2,47.1,193
Mumbai,Maharashtra,29.8,51.5,78.9,7.9,1007.4,61.4,21
Patna,Bihar,25.5,56.8,23.8,19.6,1004.4,89.2,61
Bengaluru,Karnataka,41.6,90.8,78.3,10.2,1022.3,87.3,30
Chennai,Tamil Nadu,26.4,30.2,73.6,15.0,1012.4,95.5,20
Lucknow,Uttar Pradesh,36.4,38.7,7.6,20.3,1015.2,64.2,89
Kolkata,West Bengal,33.2,45.3,50.7,15.1,1010.6,87.2,21
Lucknow,Uttar Pradesh,37.1,57.7,42.6,20.2,1021.4,50.6,77
Kolkata,West Bengal,19.7,33.6,59.2,14.4,1009.0,98.6,20
Hyderabad,Telangana,30.8,87.4,11.2,2.6,1014.5,55.4,170
Hyderabad,Telangana,39.4,61.2,33.0,19.5,1017.8,49.1,105
Mumbai,Maharashtra,44.2,84.7,28.0,7.6,992.3,84.1,126
Hyderabad,Telangana,42.8,67.1,73.2,23.4,1015.2,25.5,77
Delhi,Delhi,19.1,84.5,79.9,7.5,998.1,23.8,96
Mumbai,Maharashtra,36.4,78.4,62.3,9.8,1023.2,29.0,98
Jaipur,Rajasthan,35.3,47.6,40.5,15.9,1009.9,19.2,110
Jaipur,Rajasthan,15.9,80.8,51.0,7.8,1022.1,46.0,98
Patna,Bihar,31.8,44.2,60.6,13.5,995.9,18.3,103
Delhi,Delhi,36.9,39.9,21.0,10.0,1021.0,8.5,169
Chennai,Tamil Nadu,19.3,54.7,16.2,11.0,1001.4,7.9,169
Bhopal,Madhya Pradesh,27.5,66.9,18.9,24.5,1012.4,10.7,147
Bhopal,Madhya Pradesh,43.6,34.9,48.3,12.5,1022.7,79.7,37
Hyderabad,Telangana,33.4,38.0,1.0,9.5,1017.2,56.0,143
Chennai,Tamil Nadu,24.6,31.0,29.3,10.8,1013.3,37.4,93
Patna,Bihar,38.2,68.7,79.6,4.8,1012.5,30.5,86
Hyderabad,Telangana,21.5,46.9,22.4,7.9,996.5,20.9,143
Bhopal,Madhya Pradesh,27.6,39.8,61.4,6.3,1002.6,13.9,93
Kolkata,West Bengal,19.1,39.0,57.2,8.0,1009.1,97.4,20
Bengaluru,Karnataka,39.2,65.7,6.1,15.8,1024.3,24.6,172
Bengaluru,Karnataka,37.6,93.5,46.5,6.4,997.1,7.7,167
Jaipur,Rajasthan,41.1,45.7,65.1,16.8,1017.4,68.7,20
Mumbai,Maharashtra,37.6,43.9,61.5,24.5,1020.3,19.9,66
Jaipur,Rajasthan,24.7,64.7,59.6,16.0,995.5,85.5,23
Bhopal,Madhya Pradesh,17.0,58.9,57.5,20.5,1010.5,83.4,20
Patna,Bihar,44.8,59.1,5.1,11.1,1000.8,97.7,101
Bhopal,Madhya Pradesh,20.2,72.8,69.4,19.5,1021.9,62.2,42
Patna,Bihar,28.3,85.8,56.1,13.9,1013.8,40.0,106
Mumbai,Maharashtra,30.3,87.7,10.7,15.1,1006.1,75.0,117
Lucknow,Uttar Pradesh,23.1,63.6,26.0,20.5,1003.4,72.6,83
Delhi,Delhi,16.6,53.3,75.8,14.1,1000.5,39.2,44
Bhopal,Madhya Pradesh,15.8,84.2,73.8,8.5,1000.4,65.8,53
Delhi,Delhi,42.5,91.1,3.4,10.9,1013.0,92.4,132
Bengaluru,Karnataka,44.2,64.1,62.0,16.6,1005.1,96.8,20
Mumbai,Maharashtra,16.3,89.7,63.7,23.3,1000.7,33.6,72
Hyderabad,Telangana,44.3,56.2,67.9,24.0,1024.7,91.1,20
Patna,Bihar,34.2,48.0,45.7,21.3,1002.1,16.3,98
Hyderabad,Telangana,40.0,87.5,11.6,18.7,1000.7,92.9,112
Bengaluru,Karnataka,17.1,56.0,43.7,22.9,1012.7,30.7,83
Bhopal,Madhya Pradesh,24.3,69.1,2.8,7.6,1018.4,7.6,233
Bhopal,Madhya Pradesh,38.4,75.6,54.4,13.3,1022.1,80.5,49
Patna,Bihar,36.2,32.0,77.1,15.1,1009.9,54.6,21
Bhopal,Madhya Pradesh,25.9,35.2,25.7,2.7,992.1,17.3,151
Bhopal,Madhya Pradesh,32.1,91.7,20.0,4.6,1020.8,98.5,99
Lucknow,Uttar Pradesh,18.9,53.4,61.0,4.0,1022.1,5.3,133
Kolkata,West Bengal,42.1,59.4,11.0,4.3,1001.5,11.2,214
Chennai,Tamil Nadu,34.9,71.4,43.1,14.2,1005.6,30.5,120
Jaipur,Rajasthan,40.3,49.9,26.2,16.2,1000.6,18.9,136
Bengaluru,Karnataka,16.8,71.0,55.8,4.7,1024.8,39.1,108
Lucknow,Uttar Pradesh,27.5,61.2,77.2,3.4,998.1,78.7,39
Mumbai,Maharashtra,28.3,60.6,12.8,19.8,1019.4,44.3,131
Bhopal,Madhya Pradesh,17.2,93.2,36.2,4.0,1020.4,29.3,173
Mumbai,Maharashtra,22.0,73.6,37.2,7.5,1009.4,74.3,77
Mumbai,Maharashtra,19.0,93.0,58.1,2.2,997.6,83.0,61
Chennai,Tamil Nadu,25.3,92.3,75.2,12.6,1019.4,37.9,81
Bengaluru,Karnataka,33.3,70.8,16.9,2.9,1020.7,67.3,145
Mumbai,Maharashtra,29.2,90.0,77.8,14.5,997.2,77.5,38
Delhi,Delhi,24.4,49.8,18.9,13.2,1013.9,15.2,149
Mumbai,Maharashtra,15.2,35.8,72.6,16.1,1015.4,38.5,26
Bhopal,Madhya Pradesh,32.5,39.5,43.6,7.2,994.1,36.9,117
Delhi,Delhi,37.9,42.7,73.2,11.2,1021.2,61.5,20
Kolkata,West Bengal,38.5,65.4,21.1,9.7,1015.8,21.4,163
Bhopal,Madhya Pradesh,25.7,51.1,36.0,13.6,994.9,97.3,36
Mumbai,Maharashtra,29.2,70.1,24.1,13.8,1001.7,75.0,85
Mumbai,Maharashtra,36.8,32.0,24.4,11.8,1018.8,37.7,106
Bhopal,Madhya Pradesh,18.2,49.3,41.1,23.9,1015.2,41.8,69
Hyderabad,Telangana,43.5,44.3,25.5,6.2,1015.5,70.3,113
Delhi,Delhi,38.8,36.2,21.9,23.6,1011.4,24.7,116
Delhi,Delhi,17.0,48.1,72.6,13.0,1014.5,55.9,20
Kolkata,West Bengal,37.3,54.3,1.9,11.7,1015.8,72.7,119
Jaipur,Rajasthan,26.5,90.3,41.0,9.6,1000.0,63.4,113
Kolkata,West Bengal,17.5,32.2,39.7,5.9,1013.7,37.4,99
Delhi,Delhi,43.7,60.6,41.9,7.9,1014.9,98.5,40
Jaipur,Rajasthan,42.2,56.0,49.3,6.0,1016.0,97.7,44
Delhi,Delhi,17.8,94.7,15.6,13.5,991.2,70.9,141
Mumbai,Maharashtra,42.1,76.1,73.1,4.8,1003.3,68.1,63
Bhopal,Madhya Pradesh,32.6,52.3,35.3,14.3,992.1,84.8,69
Lucknow,Uttar Pradesh,41.5,34.4,34.8,3.0,1005.7,30.8,143
Delhi,Delhi,43.1,39.0,32.7,12.3,1012.9,81.9,57
Bengaluru,Karnataka,34.9,60.7,35.6,6.8,992.7,80.4,71
Patna,Bihar,28.3,34.0,42.2,4.4,1013.3,99.4,34
Mumbai,Maharashtra,44.2,51.9,5.3,21.3,1016.1,8.6,184
Lucknow,Uttar Pradesh,29.4,64.9,79.2,20.5,999.3,23.4,63
Mumbai,Maharashtra,34.3,70.7,36.5,13.4,1019.4,91.1,63
Bhopal,Madhya Pradesh,16.3,40.8,57.6,24.3,991.6,12.8,69
Delhi,Delhi,35.7,54.6,15.7,23.7,1023.2,29.2,137
Delhi,Delhi,44.0,60.6,7.4,6.6,1018.7,46.1,165
Kolkata,West Bengal,29.5,94.1,69.8,14.9,992.1,69.0,64
Mumbai,Maharashtra,15.3,30.8,32.2,12.4,999.5,73.8,42
Hyderabad,Telangana,28.8,92.7,59.3,10.7,1012.8,41.8,94
Mumbai,Maharashtra,38.4,31.3,45.9,11.1,1020.9,21.6,93
Delhi,Delhi,22.1,91.0,24.7,12.9,1024.7,36.7,152
Kolkata,West Bengal,25.9,45.1,64.9,19.6,997.0,32.0,49
Delhi,Delhi,31.5,37.8,57.6,22.5,990.8,40.9,38
Chennai,Tamil Nadu,41.1,57.0,53.8,16.5,990.9,62.9,54
Patna,Bihar,32.6,64.2,44.6,19.0,995.0,43.4,82
Bengaluru,Karnataka,38.8,90.9,24.3,4.8,1016.2,46.6,174
Delhi,Delhi,36.3,36.0,34.5,7.8,1009.9,46.9,93
Bengaluru,Karnataka,43.9,66.0,30.1,10.2,999.4,24.0,165
Jaipur,Rajasthan,36.2,65.2,33.8,14.0,994.9,20.9,132
Lucknow,Uttar Pradesh,28.6,69.6,58.3,8.2,1004.2,85.0,32
Jaipur,Rajasthan,25.1,74.7,42.1,3.2,1006.3,54.7,112
Delhi,Delhi,25.8,36.2,24.3,5.3,1012.4,36.8,139
Jaipur,Rajasthan,35.6,66.5,27.5,13.8,1017.3,62.1,114
Jaipur,Rajasthan,19.6,41.7,78.2,10.7,1001.9,68.4,20
Kolkata,West Bengal,22.5,43.0,67.3,16.6,1005.7,21.9,58
Kolkata,West Bengal,19.6,32.6,32.5,15.7,1014.6,99.4,20
Bengaluru,Karnataka,37.9,53.9,5.6,21.1,1024.7,38.2,134
Hyderabad,Telangana,34.3,79.0,64.7,16.8,1021.9,62.1,59
Jaipur,Rajasthan,19.3,79.5,26.4,7.9,993.7,36.9,156
Lucknow,Uttar Pradesh,26.9,93.7,34.8,9.4,991.2,85.0,90
Bhopal,Madhya Pradesh,29.3,35.0,69.7,8.1,996.0,9.1,79
Delhi,Delhi,30.7,38.7,43.4,20.3,1000.7,47.5,77
Bengaluru,Karnataka,20.5,87.9,4.4,13.4,1001.2,44.7,181
Mumbai,Maharashtra,30.1,76.1,69.0,4.5,1006.1,26.5,120
Kolkata,West Bengal,35.5,66.2,41.8,13.7,1001.2,22.3,138
Lucknow,Uttar Pradesh,34.4,94.7,55.6,7.9,1020.3,5.3,161
Kolkata,West Bengal,18.7,74.2,43.5,14.7,998.2,92.7,57
Jaipur,Rajasthan,24.7,93.1,10.7,19.8,1018.0,91.0,112
Lucknow,Uttar Pradesh,28.5,32.4,52.0,11.7,1017.3,70.8,20
Bhopal,Madhya Pradesh,25.1,74.5,75.8,17.2,1001.1,30.7,56
Bhopal,Madhya Pradesh,15.7,91.3,32.9,11.9,995.2,90.4,85
Delhi,Delhi,35.0,92.1,20.3,5.7,1002.0,17.5,223
Patna,Bihar,36.4,36.0,46.4,17.0,1015.6,20.2,108
Bhopal,Madhya Pradesh,41.7,52.0,31.5,23.4,1005.6,26.8,107
Delhi,Delhi,40.7,45.4,19.2,6.8,1011.5,69.3,98
Delhi,Delhi,44.3,41.9,65.0,7.2,998.2,38.2,85
Chennai,Tamil Nadu,21.0,82.4,64.7,4.4,1006.4,45.9,105
Jaipur,Rajasthan,18.4,84.1,64.8,4.9,1012.9,12.1,121
Lucknow,Uttar Pradesh,44.9,76.6,15.2,7.2,1005.5,70.8,153
Chennai,Tamil Nadu,18.1,44.7,59.4,4.0,1017.0,83.8,34
Bhopal,Madhya Pradesh,20.5,42.4,1.2,20.7,997.5,11.5,173
Delhi,Delhi,27.2,59.5,12.1,9.6,1022.2,56.9,141
Chennai,Tamil Nadu,20.0,72.7,49.1,20.7,1004.4,57.0,66
Hyderabad,Telangana,20.8,39.7,67.6,11.8,1007.1,53.4,37
Chennai,Tamil Nadu,35.2,54.9,71.7,13.8,998.5,72.9,20
Patna,Bihar,15.3,54.8,2.8,9.1,992.4,51.0,146
Lucknow,Uttar Pradesh,19.1,79.6,72.4,15.9,1009.8,5.7,113
Delhi,Delhi,43.6,84.9,21.4,9.1,1000.9,41.2,178
Lucknow,Uttar Pradesh,37.5,39.0,6.8,11.5,1007.9,70.4,118
Patna,Bihar,30.8,37.9,54.2,17.5,998.5,74.5,27
Bhopal,Madhya Pradesh,17.9,76.4,77.4,17.0,993.9,98.5,20
Bengaluru,Karnataka,30.6,61.1,24.9,9.2,998.0,78.0,94
Lucknow,Uttar Pradesh,21.0,66.8,79.6,23.7,998.4,80.6,20
Bhopal,Madhya Pradesh,17.7,59.7,31.6,23.6,999.1,83.2,42
Bengaluru,Karnataka,43.0,73.0,29.5,14.5,1014.4,93.7,75
Bhopal,Madhya Pradesh,32.6,53.5,14.0,24.9,1020.8,83.5,58
Hyderabad,Telangana,31.0,68.4,60.0,4.1,996.1,37.5,114
Kolkata,West Bengal,33.5,85.8,13.5,7.7,1007.5,83.1,143
Mumbai,Maharashtra,44.0,47.7,32.9,5.8,995.8,77.9,100
Delhi,Delhi,35.5,90.9,61.1,15.4,1014.0,31.2,116
Jaipur,Rajasthan,32.5,75.2,59.7,23.7,1016.1,18.2,105
Jaipur,Rajasthan,27.0,31.9,36.6,22.3,1024.9,53.9,44
Kolkata,West Bengal,36.2,84.2,77.9,2.1,1008.0,61.7,84
Kolkata,West Bengal,43.5,71.0,65.3,13.5,993.1,77.4,44
Jaipur,Rajasthan,31.9,94.2,28.7,23.4,1025.0,95.7,63
Kolkata,West Bengal,28.8,73.1,3.1,21.6,1005.6,99.3,75
Lucknow,Uttar Pradesh,29.2,53.5,3.1,17.1,1003.6,18.4,166
Mumbai,Maharashtra,27.3,88.0,26.9,23.4,1002.5,31.5,131
Patna,Bihar,16.9,93.9,52.8,22.7,1023.8,52.6,73
Bengaluru,Karnataka,20.0,46.5,12.3,14.0,1004.7,99.2,75
Jaipur,Rajasthan,34.0,35.8,55.5,21.4,999.1,69.1,21
Chennai,Tamil Nadu,32.4,62.0,12.1,14.6,1004.7,13.7,185
Bengaluru,Karnataka,36.8,89.7,15.9,20.7,1010.8,43.1,150
Mumbai,Maharashtra,28.8,77.7,36.7,10.1,1025.0,99.4,77
Kolkata,West Bengal,16.9,92.8,70.4,10.3,1022.1,93.2,20
Bhopal,Madhya Pradesh,25.6,37.7,18.8,7.1,998.8,16.9,153
Hyderabad,Telangana,39.5,34.4,60.5,11.0,991.8,86.3,20
Hyderabad,Telangana,18.7,37.8,40.5,20.1,1003.6,18.7,93
Mumbai,Maharashtra,38.1,91.4,37.7,3.2,1001.3,38.9,164
Lucknow,Uttar Pradesh,19.2,46.1,11.9,19.2,990.1,81.1,63
Jaipur,Rajasthan,20.1,80.9,39.1,15.6,1002.6,40.7,128
Delhi,Delhi,22.6,36.2,9.1,24.2,1010.6,99.0,53
Jaipur,Rajasthan,35.5,65.3,10.0,15.5,1020.7,29.4,169
Lucknow,Uttar Pradesh,20.8,65.8,63.4,19.7,998.9,42.3,55
Patna,Bihar,31.7,67.6,42.3,13.5,1007.8,49.3,106
Delhi,Delhi,24.6,43.2,40.7,14.4,1014.2,87.5,21
Bengaluru,Karnataka,20.2,94.2,53.9,20.5,1012.0,5.5,141
Delhi,Delhi,42.8,54.7,42.9,20.7,991.0,50.2,69
Patna,Bihar,27.5,39.3,49.2,11.4,1023.3,86.2,31
Jaipur,Rajasthan,40.5,64.1,38.4,3.0,1009.6,94.4,66
Bengaluru,Karnataka,37.4,37.1,21.1,13.6,993.8,99.6,49
Bhopal,Madhya Pradesh,27.9,66.6,71.8,13.1,1008.7,70.9,31
Bengaluru,Karnataka,29.5,91.0,12.2,8.7,1008.1,96.1,109
Mumbai,Maharashtra,36.5,80.5,42.6,24.6,1021.9,50.0,75
Bengaluru,Karnataka,33.8,78.7,28.0,10.9,991.4,99.2,79
Hyderabad,Telangana,39.8,41.0,6.7,20.1,1018.5,53.3,127
Jaipur,Rajasthan,18.1,69.4,17.5,2.6,1007.4,73.2,114
Delhi,Delhi,30.5,80.5,28.1,12.1,1016.1,16.0,173
Hyderabad,Telangana,32.9,93.3,70.2,16.8,1017.4,27.9,93
Mumbai,Maharashtra,22.2,77.1,33.3,23.2,999.0,94.4,29
Mumbai,Maharashtra,37.9,78.0,8.6,6.0,998.9,47.5,187
Jaipur,Rajasthan,32.0,41.0,67.5,4.0,1000.4,41.8,57
Jaipur,Rajasthan,23.6,43.6,51.8,10.2,1007.0,62.9,62
Delhi,Delhi,21.4,42.5,45.4,18.9,1005.3,75.0,27
Hyderabad,Telangana,17.0,93.2,18.0,5.3,996.8,24.4,184
Lucknow,Uttar Pradesh,27.8,58.7,20.3,13.8,993.6,97.7,56
Mumbai,Maharashtra,43.9,78.7,5.1,14.5,992.4,13.1,220
Hyderabad,Telangana,25.3,77.4,62.7,15.1,1020.8,28.2,88
Lucknow,Uttar Pradesh,26.0,78.2,15.1,10.5,1002.9,33.3,180
Kolkata,West Bengal,16.6,33.9,4.9,8.2,1015.9,49.1,128
Hyderabad,Telangana,32.6,64.8,4.3,3.1,1014.1,82.9,138
Mumbai,Maharashtra,38.6,35.7,46.8,22.2,997.9,60.9,27
